企业 id,开始经�?开始时�?开始纬�?用户id,结束经度,结束纬度,结束时间,,,
-,113.8087359,"	2021-08-31 01:08:19.0",22.7635994,135b77d3185cd44c2855e8**********,113.8132458,22.75247932,"	2021-08-31 01:20:13.0"
-,113.8566984,"	2021-08-31 01:08:17.0",22.7292852,b77b0ff90639568cbd9f74**********,113.8608337,22.72951673,"	2021-08-31 01:11:22.0"
-,114.0489548,"	2021-08-31 01:08:11.0",22.5536627,54b9d70d5a9492885fb31d**********,113.925977,22.582112,"	2021-08-31 01:16:58.0"
-,113.8222667,"	2021-08-31 01:08:09.0",22.6576511,5bf0f9f3ea5eb6d38a0a81**********,113.8260078,22.64745401,"	2021-08-31 01:18:59.0"
-,114.0357661,"	2021-08-31 01:08:06.0",22.5244119,9a725ced59821fd0c56c3c**********,113.925977,22.582112,"	2021-08-31 01:16:53.0"
-,113.8252303,"	2021-08-31 01:08:06.0",22.7218891,cbbd58a3e2e162e1ea5e12**********,113.8278313,22.72515409,"	2021-08-31 01:14:37.0"
-,113.9357628,"	2021-08-31 01:08:05.0",22.6821251,50d874d29711bd153e9377**********,113.9362014,22.67249086,"	2021-08-31 01:22:27.0"
-,113.94873,"	2021-08-31 01:08:05.0",22.58408,d2b24cddbe074e27290b1f**********,113.964696,22.585083,"	2021-08-31 01:22:12.0"
-,113.948853,"	2021-08-31 01:08:01.0",22.584078,928bd02b9247d812963d9b**********,113.964769,22.585101,"	2021-08-31 01:22:02.0"
-,113.8570687,"	2021-08-31 01:07:58.0",22.7998201,28d99208302f469d1ca88d**********,113.8661968,22.80069661,"	2021-08-31 01:20:11.0"
-,113.8993221,"	2021-08-31 01:07:56.0",22.7290302,60d6892d9547bc16ab4b63**********,113.9059919,22.7093021,"	2021-08-31 01:22:08.0"
-,113.8045123,"	2021-08-31 01:07:52.0",22.7539223,bcc283fa55e26cb014055c**********,113.8061686,22.76366996,"	2021-08-31 01:16:27.0"
-,113.863572,"	2021-08-31 01:07:51.0",22.7610563,4b53267642b1e277740594**********,113.8415373,22.76378856,"	2021-08-31 01:21:16.0"
-,113.8874851,"	2021-08-31 01:07:51.0",22.7803923,cae13adea0704cea63a511**********,113.8817661,22.78289261,"	2021-08-31 01:14:09.0"
-,113.8899924,"	2021-08-31 01:07:51.0",22.5686344,63e4d5d5c25af67a46e699**********,113.892973,22.56629462,"	2021-08-31 01:11:04.0"
-,113.8806402,"	2021-08-31 01:07:49.0",22.5607397,8f8c6afe54556c38394b93**********,113.8653979,22.56777199,"	2021-08-31 01:17:05.0"
-,114.1172586,"	2021-08-31 01:07:39.0",22.5637524,65064623c8dd51bdeccb5e**********,114.1286812,22.56441935,"	2021-08-31 01:23:10.0"
-,113.8925643,"	2021-08-31 01:07:36.0",22.7730713,418309cbfb6c765a796642**********,113.8889026,22.77490527,"	2021-08-31 01:10:08.0"
-,113.8350562,"	2021-08-31 01:07:35.0",22.7383892,4feff0164a9006e583ec2d**********,113.8292165,22.73135978,"	2021-08-31 01:15:23.0"
-,113.8848655,"	2021-08-31 01:07:35.0",22.7957718,2c30c7b71c33bafba94439**********,113.8796261,22.78402055,"	2021-08-31 01:14:51.0"
-,113.8629272,"	2021-08-31 01:07:30.0",22.5596048,fc1721477c00033b88b0bb**********,113.8488758,22.57664291,"	2021-08-31 01:19:55.0"
-,113.8517725,"	2021-08-31 01:07:30.0",22.600424,c8badd45d686eee69e940d**********,113.8563885,22.60315689,"	2021-08-31 01:18:44.0"
-,113.8871539,"	2021-08-31 01:07:29.0",22.5845576,fbd2f20a7e15031a22ac23**********,113.8876789,22.57921624,"	2021-08-31 01:11:21.0"
-,114.07315,"	2021-08-31 01:07:27.0",22.5436309,d3b4527be2807ffb0fcf23**********,114.0791854,22.53676293,"	2021-08-31 01:18:54.0"
-,114.0917565,"	2021-08-31 01:07:27.0",22.5379606,a918adebe8b71d848d2d8b**********,113.925977,22.582112,"	2021-08-31 01:11:19.0"
-,113.8902121,"	2021-08-31 01:07:25.0",22.5687082,2182ac532cd5b29d9671d5**********,113.8805869,22.56337858,"	2021-08-31 01:20:39.0"
-,113.7977409,"	2021-08-31 01:07:22.0",22.701157,2b89a0eb89e3f24f0c5541**********,113.8013689,22.69694472,"	2021-08-31 01:12:25.0"
-,113.8901264,"	2021-08-31 01:07:21.0",22.5684842,22c5f3743396f2ff7a65de**********,113.8808229,22.56311509,"	2021-08-31 01:21:06.0"
-,113.7897458,"	2021-08-31 01:07:21.0",22.7369998,3b95c77607c01c432d4d33**********,113.8015237,22.73621055,"	2021-08-31 01:17:54.0"
-,113.8378236,"	2021-08-31 01:07:20.0",22.6281847,02a70fd8d8655010347398**********,113.8467635,22.62482959,"	2021-08-31 01:17:21.0"
-,113.8419257,"	2021-08-31 01:07:17.0",22.7716173,9885a1450edfedb97a3c92**********,113.855608,22.77377629,"	2021-08-31 01:18:46.0"
-,113.8136187,"	2021-08-31 01:07:13.0",22.6645454,8c27a0ecf777060bb1c520**********,113.806322,22.66460533,"	2021-08-31 01:13:10.0"
-,114.0217049,"	2021-08-31 01:07:11.0",22.5354826,3a3374db9f14f430698580**********,114.0337342,22.52538903,"	2021-08-31 01:21:31.0"
-,114.0212421,"	2021-08-31 01:07:03.0",22.6631863,5b5018d79ff97187ab8465**********,113.925977,22.582112,"	2021-08-31 01:11:39.0"
-,113.8146208,"	2021-08-31 01:07:02.0",22.6602756,00ebbefeda8cacbf073c13**********,113.8215719,22.65126822,"	2021-08-31 01:14:34.0"
-,113.8320858,"	2021-08-31 01:06:58.0",22.6656925,ecdfac23cd8a583142b08e**********,113.8312291,22.67338973,"	2021-08-31 01:10:05.0"
-,113.8537454,"	2021-08-31 01:06:57.0",22.7652705,588f719f2f3b0a118e57ba**********,113.8536521,22.7724536,"	2021-08-31 01:13:16.0"
-,114.0215986,"	2021-08-31 01:06:56.0",22.5354799,9bfc1d84c91ed73a8ad790**********,113.925977,22.582112,"	2021-08-31 01:17:43.0"
-,113.8806323,"	2021-08-31 01:06:53.0",22.7869268,809219380d61944bf27818**********,113.8857728,22.79024996,"	2021-08-31 01:11:45.0"
-,113.8487326,"	2021-08-31 01:06:53.0",22.7554004,a6ac6f4c27ed278a085f51**********,113.8445654,22.75937935,"	2021-08-31 01:11:17.0"
-,113.7887798,"	2021-08-31 01:06:50.0",22.7117125,4b48736aa7433234e08c4c**********,113.8073599,22.7072529,"	2021-08-31 01:16:15.0"
-,113.8601788,"	2021-08-31 01:06:50.0",22.7973201,da67e96dfe2393e3f18dca**********,113.8641337,22.79707446,"	2021-08-31 01:09:14.0"
-,113.844904,"	2021-08-31 01:06:48.0",22.714764,5fa9ed0c8fd0f7855d68c3**********,113.8481771,22.71647508,"	2021-08-31 01:12:55.0"
-,113.8266659,"	2021-08-31 01:06:47.0",22.6683672,7c747f0c2f874f8914ebaf**********,113.8141764,22.66831599,"	2021-08-31 01:16:07.0"
-,113.9085474,"	2021-08-31 01:06:46.0",22.5585425,de2c01ac0a68bf95c9f563**********,113.9090394,22.55327371,"	2021-08-31 01:16:17.0"
-,113.9071208,"	2021-08-31 01:06:46.0",22.761604,fe992234a3e17c48530b2f**********,113.9102498,22.76267248,"	2021-08-31 01:09:56.0"
-,113.8151907,"	2021-08-31 01:06:45.0",22.69485,c9830d082cc2849551ec7d**********,113.8013308,22.6966834,"	2021-08-31 01:12:36.0"
-,114.021474,"	2021-08-31 01:06:45.0",22.536912,28a0b2fcec4334fda37e19**********,114.033955,22.5252,"	2021-08-31 01:18:19.0"
-,113.8521349,"	2021-08-31 01:06:42.0",22.7287088,e5c1f71867b932ae4a58d0**********,113.8395492,22.7295315,"	2021-08-31 01:20:14.0"
-,114.1509549,"	2021-08-31 01:06:40.0",22.5552422,bac114ccb1ab058e305c87**********,113.925977,22.582112,"	2021-08-31 01:12:56.0"
-,113.8243115,"	2021-08-31 01:06:31.0",22.7578779,eaf665ede162413060997a**********,113.8259841,22.75181503,"	2021-08-31 01:13:39.0"
-,113.9267095,"	2021-08-31 01:06:26.0",22.6792581,ccb3dc0a6b5aa49991ffe8**********,113.9199832,22.66348209,"	2021-08-31 01:19:39.0"
-,114.0625757,"	2021-08-31 01:06:21.0",22.5122545,f9d02488d4a159959f8a4d**********,113.925977,22.582112,"	2021-08-31 01:21:15.0"
-,114.0136643,"	2021-08-31 01:06:18.0",22.6734014,e5f06f5fadcb2f33ce0b8c**********,114.0283138,22.65778084,"	2021-08-31 01:12:01.0"
-,113.8338799,"	2021-08-31 01:06:17.0",22.7618262,9696a9482099faa36fe07e**********,113.8308239,22.76049279,"	2021-08-31 01:09:27.0"
-,113.8641827,"	2021-08-31 01:06:16.0",22.5784492,de65c442412879c37b53e6**********,113.8679025,22.57064301,"	2021-08-31 01:11:50.0"
-,113.8663574,"	2021-08-31 01:06:16.0",22.8007926,1b3058e8fa89c78914bb32**********,113.8663566,22.80084139,"	2021-08-31 01:06:44.0"
-,113.8487326,"	2021-08-31 01:06:11.0",22.7554004,a6ac6f4c27ed278a085f51**********,113.8480654,22.75549216,"	2021-08-31 01:06:38.0"
-,113.920151,"	2021-08-31 01:06:10.0",22.510951,4ddd5713cadcd4e4dfb823**********,113.930638,22.509885,"	2021-08-31 01:14:12.0"
-,113.8266848,"	2021-08-31 01:06:07.0",22.7264369,388a7a091b6aa1273c5fa7**********,113.8272077,22.72988495,"	2021-08-31 01:11:21.0"
-,113.8104362,"	2021-08-31 01:06:02.0",22.7577878,d61352104770b19073b1ba**********,113.8141821,22.75641187,"	2021-08-31 01:09:07.0"
-,113.8462088,"	2021-08-31 01:05:59.0",22.7646088,a8dd89ae143975f67f6184**********,113.840457,22.76636252,"	2021-08-31 01:10:34.0"
-,114.071961,"	2021-08-31 01:05:57.0",22.5167936,237e499458cb4b1aa7df8f**********,113.925977,22.582112,"	2021-08-31 01:13:20.0"
-,113.9089884,"	2021-08-31 01:05:56.0",22.7622803,fe992234a3e17c48530b2f**********,113.9070473,22.76136335,"	2021-08-31 01:06:14.0"
-,113.8386469,"	2021-08-31 01:05:54.0",22.7608027,d30ac71a5f98851f06fb49**********,113.8304436,22.76240911,"	2021-08-31 01:12:05.0"
-,113.8213246,"	2021-08-31 01:05:49.0",22.777321,f96997e55b6a23142ea1eb**********,113.8134911,22.77960257,"	2021-08-31 01:14:39.0"
-,113.8386469,"	2021-08-31 01:05:46.0",22.7608027,f625f1b179195826da6b72**********,113.8303142,22.76251047,"	2021-08-31 01:12:08.0"
-,113.8119699,"	2021-08-31 01:05:44.0",22.751569,8551097e5b3bda1f315a22**********,113.8094707,22.74798115,"	2021-08-31 01:12:20.0"
-,114.1221061,"	2021-08-31 01:05:44.0",22.5448994,50163f38cbb7d809c6fdd4**********,113.920651,22.584787,"	2021-08-31 01:09:52.0"
-,113.8185079,"	2021-08-31 01:05:42.0",22.69211767,65b8287b27d471e2aa3550**********,113.8227767,22.69026686,"	2021-08-31 01:12:07.0"
-,114.1122024,"	2021-08-31 01:05:40.0",22.5585365,5871851623028443f99a4f**********,113.925977,22.582112,"	2021-08-31 01:12:05.0"
-,113.7978125,"	2021-08-31 01:05:37.0",22.6750401,3c472bed9c639a13d78508**********,113.8105847,22.67396354,"	2021-08-31 01:15:37.0"
-,113.95284,"	2021-08-31 01:05:36.0",22.558325,6906cbcbf15a49f719b9aa**********,113.944592,22.559369,"	2021-08-31 01:12:09.0"
-,114.0362956,"	2021-08-31 01:05:34.0",22.67032308,5062285fc71982a96572e2**********,114.0362434,22.67021571,"	2021-08-31 01:06:09.0"
-,113.8455618,"	2021-08-31 01:05:32.0",22.7652523,3ddf13d84106dae8721f82**********,113.8444742,22.76062351,"	2021-08-31 01:10:07.0"
-,113.8428963,"	2021-08-31 01:05:32.0",22.7175415,8f6b64662664d015cdfa8f**********,113.8410933,22.72190464,"	2021-08-31 01:10:54.0"
-,113.8442288,"	2021-08-31 01:05:24.0",22.6183209,023f391f522e49c819957d**********,113.843553,22.63416985,"	2021-08-31 01:20:46.0"
-,113.88927,"	2021-08-31 01:05:23.0",22.5485908,24d6ac9e9fd886f75a8d09**********,113.9015303,22.55484025,"	2021-08-31 01:15:50.0"
-,114.0900071,"	2021-08-31 01:05:22.0",22.5380547,e8bce1c44acae9fce6db21**********,113.920651,22.584787,"	2021-08-31 01:14:05.0"
-,113.8811249,"	2021-08-31 01:05:20.0",22.569499,9fde5a191b7a601f763311**********,113.8641426,22.57843905,"	2021-08-31 01:18:17.0"
-,113.7923372,"	2021-08-31 01:05:19.0",22.7206985,a29228dc701fc875db7ab0**********,113.7864849,22.71063038,"	2021-08-31 01:11:38.0"
-,114.0915696,"	2021-08-31 01:05:19.0",22.5371525,9aa4cdbda93a7b5f38dd03**********,113.925977,22.582112,"	2021-08-31 01:10:56.0"
-,113.8614486,"	2021-08-31 01:05:14.0",22.5875754,5b7a578cb401e8965f707e**********,113.8683902,22.57824777,"	2021-08-31 01:14:11.0"
-,113.8347092,"	2021-08-31 01:05:11.0",22.7183377,7d0df840a1429930d85ef0**********,113.8394881,22.72623285,"	2021-08-31 01:18:03.0"
-,114.1180667,"	2021-08-31 01:05:11.0",22.5432775,bf0d2cd2683ca512b1bfe3**********,113.925977,22.582112,"	2021-08-31 01:09:20.0"
-,113.8590085,"	2021-08-31 01:05:10.0",22.7280762,55dd056dd2221c08f174f3**********,113.8604912,22.7293303,"	2021-08-31 01:13:05.0"
-,113.8301221,"	2021-08-31 01:05:09.0",22.6942063,56e7ea244c5c2d5c5e81d6**********,113.8237813,22.6933614,"	2021-08-31 01:09:44.0"
-,113.8852143,"	2021-08-31 01:05:07.0",22.5760921,e87e9892e031734398ff21**********,113.8854621,22.57612972,"	2021-08-31 01:07:51.0"
-,113.9005783,"	2021-08-31 01:05:06.0",22.7489309,49a9e5bbd592453142a06b**********,113.9054761,22.75055293,"	2021-08-31 01:09:42.0"
-,113.7887872,"	2021-08-31 01:05:00.0",22.7046748,2ef32d2c22b9963f724d01**********,113.789464,22.73489722,"	2021-08-31 01:20:41.0"
-,113.917902,"	2021-08-31 01:04:59.0",22.522964,fa81c4b1e7537a726407a4**********,113.921571,22.514147,"	2021-08-31 01:13:43.0"
-,114.0294558,"	2021-08-31 01:04:58.0",22.6545969,12dac4b621b589b7e0b9cd**********,114.0463639,22.6548993,"	2021-08-31 01:23:12.0"
-,114.0507205,"	2021-08-31 01:04:56.0",22.6468956,ed9769d3b05832b95795bd**********,114.0436044,22.65133284,"	2021-08-31 01:09:52.0"
-,113.8918387,"	2021-08-31 01:04:55.0",22.5584239,1e4da4c96a9eee6095c289**********,113.8835422,22.56816549,"	2021-08-31 01:17:14.0"
-,113.8557319,"	2021-08-31 01:04:54.0",22.6031171,e1d65c79c1bfcc791e5d45**********,113.8576365,22.60171072,"	2021-08-31 01:09:20.0"
-,113.9134337,"	2021-08-31 01:04:54.0",22.7677422,55409355f8f13149dc9bdb**********,113.9096024,22.77525548,"	2021-08-31 01:12:15.0"
-,113.8484502,"	2021-08-31 01:04:54.0",22.5746558,6544784cb794961bfb0b62**********,113.8574525,22.58075408,"	2021-08-31 01:09:58.0"
-,113.8469797,"	2021-08-31 01:04:52.0",22.6047485,339942685353de278fd16e**********,113.868816,22.5702583,"	2021-08-31 01:12:35.0"
-,113.8251554,"	2021-08-31 01:04:50.0",22.7756483,20b84acdcbe40b3d0b981d**********,113.8180413,22.77203503,"	2021-08-31 01:13:34.0"
-,113.8937755,"	2021-08-31 01:04:49.0",22.7810273,dda0807ccaf99b990a2b0f**********,113.9017272,22.77502117,"	2021-08-31 01:13:41.0"
-,114.1291143,"	2021-08-31 01:04:48.0",22.5423508,7727764e0da7ee5a349572**********,114.1278271,22.5467833,"	2021-08-31 01:10:49.0"
-,113.8405542,"	2021-08-31 01:04:45.0",22.6118416,461906c30ca2d5ced444b0**********,113.8474847,22.5991627,"	2021-08-31 01:17:02.0"
-,113.7968755,"	2021-08-31 01:04:45.0",22.7145348,5a780e828ce4cb097c3631**********,113.7954175,22.72330477,"	2021-08-31 01:13:00.0"
-,113.9055423,"	2021-08-31 01:04:42.0",22.7529715,85f42912811a8374469d07**********,113.900407,22.74940329,"	2021-08-31 01:13:18.0"
-,113.8366629,"	2021-08-31 01:04:41.0",22.7563732,71d0442b97a8753a9e0ff9**********,113.8391168,22.74957695,"	2021-08-31 01:12:06.0"
-,113.8915215,"	2021-08-31 01:04:41.0",22.5450911,22322736c6b873f2a365ef**********,113.9029554,22.55091241,"	2021-08-31 01:12:26.0"
-,113.8406079,"	2021-08-31 01:04:40.0",22.803961,420233ffb69ccc1ff9d265**********,113.8391584,22.80441047,"	2021-08-31 01:05:51.0"
-,113.8638254,"	2021-08-31 01:04:40.0",22.7860284,3c4b140c331d0969f807e8**********,113.8743492,22.7830784,"	2021-08-31 01:13:44.0"
-,113.8178399,"	2021-08-31 01:04:36.0",22.6548956,f42aa43bca6875c8b87aff**********,113.8218007,22.65993663,"	2021-08-31 01:10:43.0"
-,114.0256787,"	2021-08-31 01:04:35.0",22.6633911,3591131d1050303fda564c**********,114.0127273,22.65589246,"	2021-08-31 01:16:13.0"
-,113.8020654,"	2021-08-31 01:04:33.0",22.679429,81bca31b4ceb5bf4d9ba5d**********,113.8037649,22.66963069,"	2021-08-31 01:10:52.0"
-,114.004302,"	2021-08-31 01:04:33.0",22.677487,ba7bb729cae42d7134898f**********,113.925977,22.582112,"	2021-08-31 01:15:35.0"
-,113.8537454,"	2021-08-31 01:04:26.0",22.7652705,fbe142527c1c4c0a658313**********,113.8510268,22.77389492,"	2021-08-31 01:10:14.0"
-,113.8110745,"	2021-08-31 01:04:26.0",22.6886765,94c4ab2c1f192a76acbaa1**********,113.8148782,22.69485619,"	2021-08-31 01:10:02.0"
-,113.985536,"	2021-08-31 01:04:24.0",22.6820923,d22edffb8cbf6620a9bc57**********,113.9832369,22.68057723,"	2021-08-31 01:11:40.0"
-,113.8837142,"	2021-08-31 01:04:20.0",22.790676,409aa508e94901bd7c8039**********,113.8979174,22.79090828,"	2021-08-31 01:15:53.0"
-,113.9307533,"	2021-08-31 01:04:20.0",22.7832381,83dc0c1291f6aacff86062**********,113.9330784,22.78335686,"	2021-08-31 01:10:34.0"
-,113.90184,"	2021-08-31 01:04:15.0",22.7315872,fc4a08e37c3ebdf8ac4e28**********,113.8904389,22.73387755,"	2021-08-31 01:21:22.0"
-,114.0647447,"	2021-08-31 01:04:14.0",22.5646769,3d49faa89a6de069e4ab31**********,113.920651,22.584787,"	2021-08-31 01:07:19.0"
-,113.8379419,"	2021-08-31 01:04:13.0",22.6202363,6310eb5196bc77dee96068**********,113.8465339,22.60478622,"	2021-08-31 01:22:12.0"
-,113.8775852,"	2021-08-31 01:04:03.0",22.7933944,6efc0329dba26091578c63**********,113.8848147,22.7984429,"	2021-08-31 01:07:09.0"
-,113.8943715,"	2021-08-31 01:04:03.0",22.7240967,e4325df508e5fa93917419**********,113.8977001,22.72946258,"	2021-08-31 01:10:14.0"
-,114.1461075,"	2021-08-31 01:04:02.0",22.54413821,c2ac404b087dc05d391bd3**********,114.1438955,22.54262164,"	2021-08-31 01:06:00.0"
-,114.1461652,"	2021-08-31 01:04:02.0",22.54419591,e7beb15dcfe2692196dec3**********,114.1439532,22.54267934,"	2021-08-31 01:06:00.0"
-,114.0045093,"	2021-08-31 01:03:51.0",22.6772355,147afa70efa734105974be**********,113.9918097,22.67642208,"	2021-08-31 01:15:56.0"
-,113.7930694,"	2021-08-31 01:03:48.0",22.6878548,4e402c669b6e13fac7bcf1**********,113.8093535,22.7004767,"	2021-08-31 01:16:28.0"
-,113.9078399,"	2021-08-31 01:03:47.0",22.7593674,885e34d5f36cbb0328fd2c**********,113.8962466,22.76105092,"	2021-08-31 01:11:29.0"
-,114.1123611,"	2021-08-31 01:03:46.0",22.56961055,147f9b74cb04bc1df0bc32**********,114.1126519,22.56547606,"	2021-08-31 01:06:45.0"
-,113.8282663,"	2021-08-31 01:03:45.0",22.7205599,64b119f1b260bfd5f58244**********,113.8236158,22.72363378,"	2021-08-31 01:11:20.0"
-,113.8282663,"	2021-08-31 01:03:41.0",22.7205599,fc6e2a3902fdcd76cc5af0**********,113.8236691,22.72361651,"	2021-08-31 01:11:15.0"
-,113.929447,"	2021-08-31 01:03:40.0",22.514865,ddbec4fb5713839960e4a1**********,113.930613,22.507721,"	2021-08-31 01:11:57.0"
-,114.1289335,"	2021-08-31 01:03:39.0",22.54470205,e7c3c9dd6d9559271f8046**********,114.125003,22.54292059,"	2021-08-31 01:06:57.0"
-,114.045746,"	2021-08-31 01:03:35.0",22.6378475,0b7745bb1b6e65440b4ce8**********,114.0516896,22.63837132,"	2021-08-31 01:09:41.0"
-,113.856116,"	2021-08-31 01:03:35.0",22.6044057,39f5a924357122809f7cfc**********,113.8576365,22.60172789,"	2021-08-31 01:09:19.0"
-,113.7779373,"	2021-08-31 01:03:34.0",22.722069,5f2a436183cc313ace6369**********,113.7842996,22.71740951,"	2021-08-31 01:07:38.0"
-,113.9042584,"	2021-08-31 01:03:31.0",22.7836317,7ee0fda8f49338035100f1**********,113.9011265,22.79787153,"	2021-08-31 01:13:50.0"
-,113.8986697,"	2021-08-31 01:03:30.0",22.7842551,8351443c2811b8aa7b6a79**********,113.8822155,22.78500432,"	2021-08-31 01:12:27.0"
-,113.8119694,"	2021-08-31 01:03:26.0",22.7024045,ccd313a73b6bf136f11a2d**********,113.8167199,22.69610827,"	2021-08-31 01:14:53.0"
-,113.95507,"	2021-08-31 01:03:23.0",22.567213,7efa84dbb9d694831091d8**********,113.964849,22.569673,"	2021-08-31 01:12:36.0"
-,113.8703426,"	2021-08-31 01:03:21.0",22.757331,b03be379975f407f336f28**********,113.8532779,22.75263815,"	2021-08-31 01:20:04.0"
-,113.8037424,"	2021-08-31 01:03:21.0",22.7319065,fbd2b4123270c4554bfef5**********,113.8051246,22.74434794,"	2021-08-31 01:17:44.0"
-,113.840573,"	2021-08-31 01:03:20.0",22.59026,4a2015ff2d79cd735d372f**********,113.8413897,22.59888781,"	2021-08-31 01:11:47.0"
-,113.8169838,"	2021-08-31 01:03:20.0",22.7167228,b1f6e6af933cf2dc83c430**********,113.8275877,22.72251975,"	2021-08-31 01:13:02.0"
-,113.833112,"	2021-08-31 01:03:17.0",22.6771094,85900ae1e79b597c8891c2**********,113.8216495,22.67465924,"	2021-08-31 01:12:38.0"
-,114.1323432,"	2021-08-31 01:03:16.0",22.59125454,f8a182a30e3da3d769a83b**********,114.1325507,22.59111807,"	2021-08-31 01:04:33.0"
-,113.8124794,"	2021-08-31 01:03:16.0",22.6903687,d92c0bc0c28fcbff047278**********,113.8193306,22.70482432,"	2021-08-31 01:17:04.0"
-,114.1235425,"	2021-08-31 01:03:15.0",22.5378638,2693cd227492b01a1d232a**********,113.925977,22.582112,"	2021-08-31 01:07:44.0"
-,113.8009516,"	2021-08-31 01:03:15.0",22.7311976,b68e579b0e56522f772987**********,113.8065009,22.72428593,"	2021-08-31 01:12:50.0"
-,114.0825269,"	2021-08-31 01:03:14.0",22.53463,49f2c9ed6f242a2ed9ef39**********,113.925977,22.582112,"	2021-08-31 01:16:39.0"
-,113.800096,"	2021-08-31 01:03:12.0",22.7230097,34eb2b9660e73a89ff98c8**********,113.7852752,22.72834642,"	2021-08-31 01:13:29.0"
-,113.7863832,"	2021-08-31 01:03:12.0",22.7404807,0de02e1dcbf8a255e4a4aa**********,113.7852676,22.72898939,"	2021-08-31 01:08:56.0"
-,113.8438108,"	2021-08-31 01:03:11.0",22.7693799,3d36529008235a81cb70c3**********,113.84051,22.7626438,"	2021-08-31 01:09:41.0"
-,113.8075996,"	2021-08-31 01:03:10.0",22.7757034,87e9e223965fff55a1a783**********,113.8148985,22.77227916,"	2021-08-31 01:09:22.0"
-,113.8072358,"	2021-08-31 01:03:06.0",22.6998329,db4752134c9350cade1293**********,113.7926446,22.70091388,"	2021-08-31 01:10:53.0"
-,113.9133502,"	2021-08-31 01:03:06.0",22.7289559,57b44a52a7fab12348c9f1**********,113.9254806,22.72469698,"	2021-08-31 01:13:57.0"
-,113.7901373,"	2021-08-31 01:03:05.0",22.6749254,4c93aaa891b09ed5373e93**********,113.798437,22.67952492,"	2021-08-31 01:11:00.0"
-,113.8071319,"	2021-08-31 01:03:04.0",22.6832579,9322950bdfac54e08d42f7**********,113.8193382,22.70481095,"	2021-08-31 01:16:09.0"
-,113.7914106,"	2021-08-31 01:03:03.0",22.7120082,9fa674447e0230e5f34353**********,113.7920807,22.69277576,"	2021-08-31 01:15:48.0"
-,114.1699916,"	2021-08-31 01:03:02.0",22.5614331,5e2d43ae7dce61b87b1399**********,114.1730162,22.56128801,"	2021-08-31 01:08:57.0"
-,113.8412074,"	2021-08-31 01:03:02.0",22.7112679,4f24168a9f2c8f1297b838**********,113.8376531,22.706278,"	2021-08-31 01:12:02.0"
-,113.8916604,"	2021-08-31 01:02:59.0",22.7841347,e6378906cc59c5598cba03**********,113.8904583,22.80004591,"	2021-08-31 01:20:03.0"
-,113.9076999,"	2021-08-31 01:02:58.0",22.5724108,7fb5438743c9d908ef2812**********,113.8988719,22.58048607,"	2021-08-31 01:08:52.0"
-,113.8847797,"	2021-08-31 01:02:55.0",22.7807997,89d3081d548db7b848cdf3**********,113.8857265,22.78122516,"	2021-08-31 01:03:03.0"
-,113.7915804,"	2021-08-31 01:02:51.0",22.7134926,aefa0f80666d2ecff67bc4**********,113.7994209,22.70886026,"	2021-08-31 01:12:06.0"
-,113.8252957,"	2021-08-31 01:02:49.0",22.6747884,dc933ed1230c02efb65b3e**********,113.8267319,22.66785421,"	2021-08-31 01:08:18.0"
-,113.9010902,"	2021-08-31 01:02:48.0",22.7277794,86f6585a38ef6287c7c0c5**********,113.8909874,22.73297665,"	2021-08-31 01:10:11.0"
-,113.8119523,"	2021-08-31 01:02:46.0",22.6890462,6703afa63c14df9337b742**********,113.8193382,22.7048243,"	2021-08-31 01:16:24.0"
-,114.1183759,"	2021-08-31 01:02:46.0",22.5478063,9a757a789fb4742d569d3d**********,113.925977,22.582112,"	2021-08-31 01:07:54.0"
